sample	window_start	window_end	window_mid	control_maternal	control_paternal
018C	26055000	26056000	26055500	1.0	0.9945384615384616
018C	26056000	26057000	26056500	0.9823427561837458	1.0
018C	26057000	26058000	26057500	0.9149803921568629	0.9764470588235293
018C	26058000	26059000	26058500	0.9344393442622951	0.9291825613079019
018C	26059000	26060000	26059500	0.9461883408071748	0.9822000000000001
018C	26060000	26061000	26060500	0.9166875	0.943996
018C	26061000	26062000	26061500	0.9915466101694915	0.9850187265917603
018C	26062000	26063000	26062500	0.7334666666666667	0.8874741784037558
018C	26063000	26064000	26063500	0.6930331950207469	0.7255627906976745
018C	26064000	26065000	26064500	0.006221434898139947	0.023388641425389756
018C	26065000	26066000	26065500	0.30916666666666665	0.3061645207439199
018C	26066000	26067000	26066500	0.9293198653198652	0.9958151260504202
018C	26067000	26068000	26067500	0.9413002257336344	0.9971562500000001
018C	26068000	26069000	26068500	0.9819151670951157	0.986334470989761
018C	26069000	26070000	26069500	0.9736981627296587	0.9614999999999999
018C	26070000	26071000	26070500	0.8582625	0.9808461538461538
018C	26071000	26072000	26071500	0.594	0.9
018C	26072000	26073000	26072500	0.936767441860465	0.9853529411764705
018C	26073000	26074000	26073500	0.9745974576271187	1.0
018C	26074000	26075000	26074500	0.9362482269503546	1.0
018C	26075000	26076000	26075500	0.8959999999999999	0.9532105263157894
018C	26076000	26077000	26076500	0.930409090909091	0.9751044776119403
018C	26077000	26078000	26077500	0.9258129032258064	0.9166666666666666
018C	26078000	26079000	26078500	0.9367864077669902	0.9134615384615384
018C	26079000	26080000	26079500	0.9648638132295719	0.9735364238410598
018C	26080000	26081000	26080500	0.8284328358208954	0.9782608695652174
018C	26081000	26082000	26081500	0.8616205128205128	0.9769000000000001
018C	26082000	26083000	26082500	0.8750945945945947	0.9617368421052631
018C	26083000	26084000	26083500	0.9642857142857144	0.8108945454545455
018C	26084000	26085000	26084500	0.9407703703703705	0.9662173913043478
018C	26085000	26086000	26085500	0.9062048611111112	0.981716894977169
018C	26086000	26087000	26086500	0.8240503144654088	0.9384357541899441
018C	26087000	26088000	26087500	0.932976510067114	0.9865764075067024
018C	26088000	26089000	26088500	0.8408777777777777	0.8895268138801262
018C	26089000	26090000	26089500	0.9288254437869822	0.94689898989899
018C	26090000	26091000	26090500	0.8793577586206895	0.9253118644067796
018C	26091000	26092000	26091500	0.9647254901960785	0.9163076923076922
018C	26092000	26093000	26092500	0.9777577777777777	0.970375925925926
018C	26093000	26094000	26093500	0.9658121951219513	0.9434150943396229
018C	26094000	26095000	26094500	0.9289204737732656	0.9625666666666666
018C	26095000	26096000	26095500	0.9573023255813954	0.9734615384615386
018C	26096000	26097000	26096500	0.9463163265306125	0.860754716981132
018C	26097000	26098000	26097500	0.916705882352941	0.984
018C	26098000	26099000	26098500	0.9070819672131148	0.937638403990025
018C	26099000	26100000	26099500	0.6454936708860759	0.8402753623188406
018C	26100000	26101000	26100500	0.9131578947368421	0.9632575250836118
018C	26101000	26102000	26101500	0.9138934010152283	0.9857357142857142
018C	26102000	26103000	26102500	0.7873783783783783	0.8774709677419356
018C	26103000	26104000	26103500	0.8483820224719101	0.9777555555555555
018C	26104000	26105000	26104500	0.764633484162896	0.7583833333333332
018C	26105000	26106000	26105500	0.8716857142857143	0.7000249999999999
018C	26106000	26107000	26106500	0.9463378016085792	0.8768666666666667
018C	26107000	26108000	26107500	0.8622834645669291	0.9451829268292682
018C	26108000	26109000	26108500	0.9651324965132496	0.9892758620689655
018C	26109000	26110000	26109500	0.9337647058823529	0.9945693430656934
018C	26110000	26111000	26110500	0.973952143569292	0.9569047619047618
018C	26111000	26112000	26111500	0.9630476190476193	0.9531432506887053
018C	26112000	26113000	26112500	0.9865600000000001	0.9604999999999999
018C	26113000	26114000	26113500	0.8620510204081632	0.8897272727272727
018C	26114000	26115000	26114500	0.9517379310344828	0.9235694444444444
018C	26115000	26116000	26115500	0.9414625407166124	0.7880030303030303
018C	26116000	26117000	26116500	0.970859223300971	0.9838288770053476
018C	26117000	26118000	26117500	0.8678306878306877	0.988076923076923
018C	26118000	26119000	26118500	0.9771666666666666	0.954114503816794
018C	26119000	26120000	26119500	0.9820089285714287	0.743212389380531
018C	26120000	26121000	26120500	0.8637063829787235	0.86696875
018C	26121000	26122000	26121500	0.9916250000000001	0.869599348534202
018C	26122000	26123000	26122500	0.7723544303797468	0.8316
018C	26123000	26124000	26123500	0.6128387096774194	0.5054193548387097
018C	26124000	26125000	26124500	0.9454019851116625	0.912736147757256
018C	26125000	26126000	26125500	0.9731500000000001	0.9865101123595506
018C	26126000	26127000	26126500	0.9638097165991902	0.8853073394495413
018C	26127000	26128000	26127500	0.9332912280701754	0.8841428571428571
018C	26128000	26129000	26128500	0.9955833333333333	1.0
018C	26129000	26130000	26129500	0.911416393442623	0.8770974729241877
018C	26130000	26131000	26130500	0.9889266666666667	1.0
018C	26131000	26132000	26131500	0.9481329479768785	0.9767384105960266
018C	26132000	26133000	26132500	0.7855535714285714	0.965
018C	26133000	26134000	26133500	0.9761825396825397	0.9957824267782427
018C	26134000	26135000	26134500	0.9938271604938271	1.0
018C	26135000	26136000	26135500	0.9937777777777779	0.8785046728971962
018C	26136000	26137000	26136500	0.8952056451612903	0.9457530120481928
018C	26137000	26138000	26137500	0.9037907949790795	0.8130258064516129
018C	26138000	26139000	26138500	0.3861312741312741	0.7598354430379746
018C	26139000	26140000	26139500	0.954708703374778	0.9699127819548872
018C	26140000	26141000	26140500	0.9807397489539749	0.9680000000000001
018C	26141000	26142000	26141500	0.9798673946957879	0.9931016166281754
018C	26142000	26143000	26142500	0.8863292469352014	0.799359331476323
018C	26143000	26144000	26143500	0.9363053435114502	0.9387763157894736
018C	26144000	26145000	26144500	0.9494746987951809	0.9826167247386759
018C	26145000	26146000	26145500	0.2156581137309293	0.2050395220588235
018C	26146000	26147000	26146500	0.93740625	0.8575657015590201
018C	26147000	26148000	26147500	0.9863257918552036	0.9166666666666666
018C	26148000	26149000	26148500	1.0	1.0
018C	26149000	26150000	26149500	1.0	1.0
018C	26150000	26151000	26150500	0.9059999999999999	0.9398072289156625
018C	26151000	26152000	26151500	1.0	0.9310689655172413
018C	26152000	26153000	26152500	0.6027945205479452	0.7358490566037735
018C	26153000	26154000	26153500	0.9198780487804877	0.9312380952380953
018C	26154000	26155000	26154500	1.0	0.7741935483870968
018C	26155000	26156000	26155500	0.52434375	0.6072994350282486
018C	26156000	26157000	26156500	0.8403750000000001	0.8850956937799044
018C	26157000	26158000	26157500	0.5306326530612244	0.6365454545454545
018C	26158000	26159000	26158500	0.875	0.8924307692307692
018C	26159000	26160000	26159500	0.96875	0.8927096774193549
018C	26160000	26161000	26160500	0.9878048780487805	0.9587488151658768
018C	26161000	26162000	26161500	0.8614242424242423	0.9792776572668113
018C	26162000	26163000	26162500	0.8702962962962962	0.9721023255813954
018C	26163000	26164000	26163500	0.6956521739130435	0.963
018C	26164000	26165000	26164500	NaN	NaN
018C	26165000	26166000	26165500	0.9142857142857143	0.9946304347826087
018C	26166000	26167000	26166500	NaN	0.9949314720812182
018C	26167000	26168000	26167500	NaN	0.9978663793103448
018C	26168000	26169000	26168500	NaN	0.9773107344632769
018C	26169000	26170000	26169500	NaN	NaN
018C	26170000	26171000	26170500	NaN	1.0
018C	26171000	26172000	26171500	NaN	0.9538461538461539
018C	26172000	26173000	26172500	NaN	0.9870967741935484
018C	26173000	26174000	26173500	NaN	0.9504950495049505
018C	26174000	26175000	26174500	NaN	NaN
018C	26175000	26176000	26175500	NaN	NaN
018C	26176000	26177000	26176500	NaN	NaN
018C	26177000	26178000	26177500	NaN	NaN
018C	26178000	26179000	26178500	NaN	NaN
018C	26179000	26180000	26179500	NaN	NaN
018C	26180000	26181000	26180500	NaN	NaN
018C	26181000	26182000	26181500	NaN	NaN
018C	26182000	26183000	26182500	NaN	NaN
018C	26183000	26184000	26183500	NaN	NaN
018C	26184000	26185000	26184500	NaN	NaN
018C	26185000	26186000	26185500	NaN	NaN
018C	26186000	26187000	26186500	NaN	NaN
018C	26187000	26188000	26187500	NaN	NaN
018C	26188000	26189000	26188500	1.0	NaN
018C	26189000	26190000	26189500	0.9863945578231292	1.0
018C	26190000	26191000	26190500	0.9272727272727272	0.9645840707964602
018C	26191000	26192000	26191500	1.0	0.8717179487179487
018C	26192000	26193000	26192500	0.9523333333333333	0.9544999999999999
018C	26193000	26194000	26193500	1.0	1.0
018C	26194000	26195000	26194500	1.0	1.0
018C	26195000	26196000	26195500	0.9843906249999999	0.9955567928730512
018C	26196000	26197000	26196500	0.9873584905660377	0.9751304347826087
018C	26197000	26198000	26197500	0.9410882352941177	0.9842539682539682
018C	26198000	26199000	26198500	0.6296666666666666	0.9793333333333333
018C	26199000	26200000	26199500	1.0	0.982801724137931
018C	26200000	26201000	26200500	0.9972083333333334	0.9950833333333334
018C	26201000	26202000	26201500	0.9977662921348314	0.920290322580645
018C	26202000	26203000	26202500	0.9397692307692307	0.9431222707423581
018C	26203000	26204000	26203500	0.9048333333333334	0.9067796610169492
018C	26204000	26205000	26204500	0.9144642857142857	0.8964137931034483
018C	26205000	26206000	26205500	0.9580575916230367	0.9595454545454546
018C	26206000	26207000	26206500	0.9877611336032389	0.9978100436681223
018C	26207000	26208000	26207500	0.9756757142857142	0.9917947454844005
018C	26208000	26209000	26208500	1.0	0.9904285714285714
018C	26209000	26210000	26209500	0.981890909090909	0.9911031390134529
018C	26210000	26211000	26210500	1.0	0.9882
018C	26211000	26212000	26211500	0.8277849462365592	0.735735632183908
018C	26212000	26213000	26212500	0.5229384615384616	0.6324529914529915
018C	26213000	26214000	26213500	0.8323636363636363	0.8710262529832936
018C	26214000	26215000	26214500	0.8061935483870968	0.8134406779661018
018C	26215000	26216000	26215500	0.8882290502793296	0.8682222222222222
018C	26216000	26217000	26216500	0.9850223880597014	0.9230865384615383
018C	26217000	26218000	26217500	0.9763858267716535	0.9700349127182046
018C	26218000	26219000	26218500	0.9264500000000001	0.9138764044943819
018C	26219000	26220000	26219500	0.7953409090909092	0.8887777777777777
018C	26220000	26221000	26220500	NaN	NaN
018C	26221000	26222000	26221500	0.8695652173913043	0.96875
018C	26222000	26223000	26222500	1.0	0.85
018C	26223000	26224000	26223500	0.9755489510489511	0.9429736842105263
018C	26224000	26225000	26224500	0.9517241379310345	0.981651376146789
018C	26225000	26226000	26225500	0.990375	0.987012987012987
018C	26226000	26227000	26226500	0.9796394557823129	0.9015000000000001
018C	26227000	26228000	26227500	0.9654827586206897	0.7825942028985508
018C	26228000	26229000	26228500	1.0	0.9275905797101449
018C	26229000	26230000	26229500	1.0	1.0
018C	26230000	26231000	26230500	0.9861666666666667	0.9857714285714286
018C	26231000	26232000	26231500	0.27436281859070466	0.27138805970149255
018C	26232000	26233000	26232500	0.4961209302325581	0.5029331395348837
018C	26233000	26234000	26233500	0.9750854092526692	0.9825771144278607
018C	26234000	26235000	26234500	0.9979360824742268	0.9891315789473684
018C	26235000	26236000	26235500	1.0	0.8808507462686567
018C	26236000	26237000	26236500	0.9696666666666668	0.7612985074626867
018C	26237000	26238000	26237500	0.9538	0.9371801801801802
018C	26238000	26239000	26238500	NaN	NaN
018C	26239000	26240000	26239500	0.9473026315789475	0.8458000000000001
018C	26240000	26241000	26240500	0.9699182561307903	0.917056768558952
018C	26241000	26242000	26241500	0.9745173210161663	0.9812495274102078
018C	26242000	26243000	26242500	0.9866931567328918	0.965504553734062
018C	26243000	26244000	26243500	0.8448914728682172	0.8712129032258064
018C	26244000	26245000	26244500	0.8715454545454545	0.8984360902255638
018C	26245000	26246000	26245500	0.9167962962962962	0.9714285714285714
018C	26246000	26247000	26246500	0.9725753424657535	0.9636363636363636
018C	26247000	26248000	26247500	0.9750640569395017	0.9308324873096444
018C	26248000	26249000	26248500	0.8332499999999998	0.9159345794392523
018C	26249000	26250000	26249500	0.7907906976744187	0.7002
018C	26250000	26251000	26250500	NaN	NaN
018C	26251000	26252000	26251500	0.765578125	0.839034965034965
018C	26252000	26253000	26252500	0.8909583333333333	0.9112695252679939
018C	26253000	26254000	26253500	0.9826115942028985	0.9598014925373134
018C	26254000	26255000	26254500	0.9745641025641025	0.9560443349753694
018C	26255000	26256000	26255500	0.9505555555555556	0.8623661417322833
018C	26256000	26257000	26256500	0.9412000000000001	0.9342408759124088
018C	26257000	26258000	26257500	0.8260755667506295	0.6898533834586467
018C	26258000	26259000	26258500	0.6331726618705036	0.5274285714285716
018C	26259000	26260000	26259500	0.8373437500000002	0.7695863874345549
018C	26260000	26261000	26260500	0.9012676056338027	0.8175053763440859
018C	26261000	26262000	26261500	0.9814104477611939	0.8996902654867257
018C	26262000	26263000	26262500	0.976063829787234	0.9845692307692309
018C	26263000	26264000	26263500	0.9944444444444445	0.9707986230636833
018C	26264000	26265000	26264500	0.9583333333333334	0.9418354430379746
018C	26265000	26266000	26265500	0.970936416184971	0.9687187500000001
018C	26266000	26267000	26266500	0.8084539007092197	0.9711538461538461
018C	26267000	26268000	26267500	0.8537307692307693	0.7999333333333334
018C	26268000	26269000	26268500	0.991842105263158	0.9426562499999999
018C	26269000	26270000	26269500	0.9852941176470589	0.9422435897435896
018C	26270000	26271000	26270500	1.0	0.9937437499999999
018C	26271000	26272000	26271500	0.9891720430107527	1.0
018C	26272000	26273000	26272500	NaN	NaN
018C	26273000	26274000	26273500	0.8426404494382023	0.9256170212765957
018C	26274000	26275000	26274500	0.9581465968586388	0.9197169811320755
018C	26275000	26276000	26275500	0.6750967741935484	0.6149148936170212
018C	26276000	26277000	26276500	NaN	NaN
018C	26277000	26278000	26277500	0.9752777777777778	0.9892727272727273
018C	26278000	26279000	26278500	0.847993670886076	0.70008
018C	26279000	26280000	26279500	0.9590612244897959	0.9591836734693877
018C	26280000	26281000	26280500	0.9475555555555556	0.98127950310559
018C	26281000	26282000	26281500	0.8087872340425531	0.962056603773585
018C	26282000	26283000	26282500	1.0	0.9561666666666665
018C	26283000	26284000	26283500	0.9915966386554622	0.9579720930232558
018C	26284000	26285000	26284500	0.9556625172890733	0.9845806451612905
018C	26285000	26286000	26285500	0.22801011463250173	0.19889800443458983
018C	26286000	26287000	26286500	0.9600909090909092	0.9674545454545456
018C	26287000	26288000	26287500	0.9200833333333335	0.9847203065134099
018C	26288000	26289000	26288500	0.9613216168717047	0.9576512096774195
018C	26289000	26290000	26289500	0.9573041044776122	0.9870967741935484
018C	26290000	26291000	26290500	0.9718553791887126	0.9913167028199567
018C	26291000	26292000	26291500	0.9783123711340207	0.9855714285714285
018C	26292000	26293000	26292500	0.622	0.5570681818181817
018C	26293000	26294000	26293500	0.9376666666666666	0.9657777777777777
018C	26294000	26295000	26294500	0.9380206896551725	0.9596370967741936
018C	26295000	26296000	26295500	0.9708446601941747	0.9625
018C	26296000	26297000	26296500	1.0	1.0
018C	26297000	26298000	26297500	0.9923587786259541	0.963
018C	26298000	26299000	26298500	NaN	NaN
018C	26299000	26300000	26299500	0.9755934959349593	0.9869411764705883
018C	26300000	26301000	26300500	0.948051948051948	0.9801324503311258
018C	26301000	26302000	26301500	0.8247810218978101	0.9295985915492957
018C	26302000	26303000	26302500	0.9381546391752577	0.9411176470588236
018C	26303000	26304000	26303500	0.8907873563218391	0.8318823529411765
